0,1,2,3,4,5,weeksToHouse
2,65,1,1,1,1,189.94885539752562
2,33,2,4,1,1,808.0595362971643
1,31,3,3,1,1,1064.6283898435813
1,78,4,1,1,1,1047.116901397589
1,52,3,5,1,1,1503.6734412118594
2,30,2,2,1,1,432.25272267300164
2,32,2,5,2,1,571.4428354363984
1,63,5,1,1,1,1177.051923610899
1,35,5,1,1,1,1078.6813315644977
2,32,5,4,1,1,1352.4469618671533
1,35,4,2,1,1,1078.6813315644968
1,65,3,5,1,1,1549.3455018048312
2,23,3,5,1,1,1138.1942893283556
2,76,4,2,1,1,959.1286597969963
1,37,4,2,1,1,1085.707802424954
2,41,3,3,2,1,420.4284006417181
1,33,4,5,1,1,1619.5555217042547
2,67,2,4,1,1,927.5095409249371
2,26,3,2,1,1,600.8333346188263
1,33,2,5,1,1,1254.2884143707765
2,31,1,3,1,1,435.7659581032294
1,36,5,4,2,1,1214.3582088976657
2,33,2,4,1,1,808.0595362971643
1,20,4,4,1,1,1391.2499074445445
2,28,5,4,1,1,1338.3940201462387
1,21,4,5,1,1,1577.3966965415116
1,31,5,5,1,1,1795.1626045105368
1,32,1,1,1,1,337.60741060685507
2,28,5,3,1,1,1155.7604664795003
2,25,4,2,2,1,364.2166337580611
2,30,3,5,1,1,1162.7869373399558
2,28,3,5,1,1,1155.760466479499
2,67,2,4,1,1,927.5095409249371
2,78,5,5,1,1,1696.689345324408
2,67,4,5,1,1,1475.410201925154
1,30,2,2,1,1,695.8480470798753
2,22,1,2,1,1,221.51328556443355
1,21,4,2,1,1,1029.4960355412961
2,21,2,4,1,1,765.9007111344209
2,53,4,1,1,1,695.6906912349997
1,52,1,2,2,1,174.76865378089008
1,23,2,2,1,1,671.2553990682751
1,40,1,3,1,1,730.9804013821607
2,37,4,3,1,1,1004.7460316848186
2,36,4,5,1,1,1366.499903588067
1,37,5,4,1,1,1633.6084634251702
1,88,1,2,1,1,716.9821483663959
2,35,5,4,1,1,1362.9866681578392
1,30,3,4,1,1,1243.748708080091
1,71,4,3,1,1,1387.7913607194655
1,83,4,1,1,1,1064.6830785487318
2,27,2,3,1,1,604.3465700490542
2,38,4,2,1,1,825.6257134483088
1,32,4,3,1,1,1250.7751789405493
2,23,1,1,1,1,42.39296732792377
2,23,5,3,1,1,1138.1942893283572
1,27,5,4,1,1,1598.4761091228838
2,30,2,4,1,1,797.5198300064784
2,26,3,5,1,1,1148.7339956190417
2,36,3,4,1,1,1001.2327962545892
1,25,1,2,2,1,79.91129716471733
2,86,3,3,1,1,994.2610140992816
2,33,2,2,1,1,442.7924289636875
2,35,2,3,1,1,632.452453490883
1,73,1,5,1,1,1212.1842779131816
1,71,4,2,2,1,789.4207879554513
2,53,2,2,1,1,513.0571375682598
1,56,1,3,1,1,787.1921682658185
1,26,4,5,1,1,1594.9628736926543
2,33,5,5,1,1,1538.5937509641203
2,27,3,1,1,1,421.71301638231654
2,40,1,4,1,1,650.0186306420254
1,43,3,3,1,1,1106.787215006325
1,35,4,3,1,1,1261.3148852312352
2,40,1,2,1,1,284.7515233085486
1,78,4,3,2,1,996.6469896337899
2,62,4,3,1,1,1092.576917440534
2,66,4,1,1,1,741.3627518279717
1,52,1,1,1,1,407.8721192114274
1,53,3,5,1,1,1507.1866766420876
1,40,1,3,1,1,730.9804013821607
2,31,2,1,1,1,253.13240443649187
1,67,1,2,1,1,643.204204331595
2,41,4,5,1,1,1384.06608073921
2,71,4,3,1,1,1124.1960363125916
2,58,3,4,1,1,1078.5239757196186
1,76,3,5,1,1,1587.9910915373462
1,53,5,2,1,1,1324.553122975351
1,20,5,4,1,1,1573.8834611112834
1,31,5,1,1,1,1064.6283898435831
2,30,5,3,1,1,1162.7869373399576
2,33,1,2,2,1,-155.57814380032733
2,63,4,4,2,1,862.9866874402253
2,28,2,5,1,2,973.1269128127595
1,38,2,1,1,1,541.3203768549658
1,40,3,5,1,1,1461.5146160491158
2,57,4,2,1,1,892.3771866226525
2,31,1,2,1,1,253.13240443649107
2,30,3,2,1,1,614.8862763397408
2,33,5,2,2,1,574.9560708666293
1,81,2,3,1,1,1057.6566076882732
1,40,4,4,1,1,1461.5146160491167
1,43,3,3,1,1,1106.787215006325
1,28,5,2,2,1,820.9852181223598
1,36,3,3,2,1,666.4575478974488
2,26,4,4,1,1,1148.7339956190422
2,38,4,4,1,1,1190.8928207817858
2,30,2,2,1,1,432.25272267300164
2,22,2,2,1,1,404.1468392311727
2,51,1,5,1,1,871.2977740412787
2,20,2,4,1,1,762.3874757041923
2,38,4,2,1,1,825.6257134483088
1,31,3,3,1,1,1064.6283898435813
2,82,5,3,1,1,1345.4751797118456
1,33,2,5,1,1,1254.2884143707765
1,38,2,1,1,1,541.3203768549658
2,30,1,5,1,1,797.5198300064776
2,60,3,1,1,1,537.6497855798608
2,41,3,1,1,1,470.8983124055171
1,62,1,4,1,1,990.9051345139286
2,65,3,5,1,1,1285.7501773979575
1,66,2,5,1,1,1370.2251835683205
2,28,5,1,1,1,790.4933591460236
2,36,4,4,1,1,1183.8663499213285
1,25,3,4,1,1,1226.1825309289484
2,43,5,2,1,1,1025.8254442661912
1,27,1,4,2,1,452.2048753586514
1,82,1,5,1,1,1243.8033967852393
1,81,2,4,1,1,1240.2901613550116
1,31,4,5,1,1,1612.5290508437974
2,82,1,1,1,1,249.6738577114121
2,52,1,4,1,1,692.1774558047688
2,38,1,1,2,1,-320.6455203159227
1,32,2,5,1,1,1250.775178940548
1,32,5,3,1,1,1433.4087326072886
1,55,1,3,1,1,783.6789328355899
1,37,5,2,1,1,1268.3413560916933
2,81,5,3,1,1,1341.961944281617
2,61,4,4,1,1,1271.6972356770439
1,63,2,1,2,1,213.41424351340555
2,23,5,1,1,1,772.9271819948805
2,56,3,2,1,1,706.2303975256848
1,31,3,2,1,1,881.994836176843
2,41,1,5,1,1,836.1654197389923
1,50,4,3,1,1,1314.0134166846642
1,21,5,3,1,1,1394.7631428747736
1,50,3,4,1,1,1314.0134166846638
2,41,1,3,2,1,55.161293308239806
1,26,2,4,1,1,1047.0622126924377
2,51,2,5,2,1,638.1943086107422
2,31,4,1,2,1,202.6624926726945
1,35,2,4,1,1,1078.6813315644954
1,41,3,5,1,1,1465.0278514793445
2,26,5,4,1,1,1331.3675492857815
2,33,1,1,1,1,77.52532163020993
2,55,5,2,1,1,1067.9842694289346
1,37,1,4,1,1,903.0742487582132
2,65,5,2,1,1,1103.1166237312207
1,32,1,4,1,1,885.5080716070702
2,62,1,4,1,1,727.3098101070549
2,58,1,3,1,1,530.6233147194021
1,38,1,1,1,1,358.68682318822675
1,52,2,2,1,1,773.139226544905
1,50,2,3,1,1,948.7463093511859
1,37,3,2,1,1,903.0742487582148
2,23,5,4,1,1,1320.8278429950956
1,37,3,5,2,1,1035.2378906611543
1,28,2,5,1,1,1236.7222372196334
2,41,3,3,1,1,836.1654197389938
2,27,5,1,1,1,786.980123715795
1,70,5,3,2,1,1151.1746598587001
2,31,2,3,1,1,618.3995117699685
2,35,5,2,1,1,997.7195608243622
1,36,2,3,2,1,483.82399423070956
2,58,4,2,1,1,895.8904220528811
1,67,4,5,1,1,1739.0055263320278
2,20,4,3,1,1,945.0210293709322
2,87,2,3,1,1,815.1406958627712
2,78,1,4,2,1,367.78455789343707
1,38,3,2,1,1,906.5874841884435
1,28,4,2,1,1,1054.0886835528963
1,28,2,2,2,2,273.0845571221423
1,27,2,5,1,1,1233.2090017894047
1,51,5,5,1,1,1865.427313115109
2,56,4,2,2,1,473.1269320951483
1,41,1,3,1,1,734.4936368123892
2,41,1,1,1,1,105.63120507203882
2,21,5,5,1,1,1496.4349258013767
2,27,4,5,1,1,1334.8807847160092
1,51,5,3,1,1,1500.1602057816322
1,52,1,1,1,1,407.8721192114274
1,30,3,1,1,1,695.8480470798761
1,71,4,2,1,1,1205.157807052727
1,41,1,5,1,1,1099.760744145866
1,32,5,1,1,1,1068.1416252738118
1,62,2,5,1,1,1356.1722418474064
1,25,5,2,1,1,1226.1825309289497
1,28,5,5,2,1,1368.885879122575
1,61,1,3,1,1,804.7583454169617
2,41,5,4,1,1,1384.0660807392105
2,38,1,1,1,1,95.09149878135304
1,35,5,4,1,1,1626.581992564713
1,30,3,3,1,1,1061.1151544133527
1,43,4,1,1,1,924.1536613395873
2,28,3,1,1,1,425.2262518125452
1,32,3,2,1,1,885.5080716070717
2,27,1,5,1,1,786.9801237157918
1,58,3,1,1,1,794.2186391262774
2,25,1,3,1,1,414.68654552185774
1,66,5,5,1,1,1918.125844568538
2,32,3,5,2,1,754.0763891031374
2,20,2,5,1,1,945.0210293709307
1,52,1,2,1,1,590.5056728781658
2,53,3,4,1,1,1060.9577985684757
2,41,3,2,1,1,653.5318660722555
1,25,2,5,1,1,1226.1825309289475
2,60,5,5,1,1,1633.451107580293
1,57,3,1,1,1,790.7054036960487
2,38,4,5,2,1,957.7893553512483
2,25,3,4,2,1,546.8501874247987
1,33,4,2,1,1,1071.6548607040395
2,31,3,2,1,1,618.3995117699694
2,75,5,1,2,1,539.8784052694928
1,31,1,5,1,1,1064.62838984358
1,55,5,2,1,1,1331.5795938358083
1,56,2,4,1,1,1152.4592755992962
2,38,4,4,1,1,1190.8928207817858
1,22,1,1,1,1,302.47505630456885
1,58,4,2,1,1,1159.4857464597549
1,37,2,2,1,1,720.4406950914757
1,58,1,2,1,1,611.5850854595374
1,30,5,5,1,1,1791.6493690803081
1,58,2,5,1,1,1342.119300126492
1,23,1,2,1,1,488.6218454015359
1,27,1,1,1,1,320.0412334557119
1,61,4,2,1,1,1170.0254527504408
2,32,1,5,1,1,804.5463008669349
2,41,2,4,1,1,836.1654197389931
1,31,1,4,1,1,881.9948361768415
2,67,2,1,1,1,379.608879924722
2,81,4,1,1,1,794.061283281401
1,53,3,4,2,1,908.8161038780738
1,37,5,5,1,1,1816.2420170919086
2,53,3,1,1,1,513.0571375682605
2,55,5,3,1,1,1250.617823095673
1,71,2,2,1,1,839.8906997192486
2,38,2,4,1,1,825.6257134483072
1,55,1,5,2,1,733.2090210717909
1,87,4,5,1,1,1809.2702349366
2,30,4,2,1,1,797.51983000648
1,40,1,4,1,1,913.6139550488991
2,37,4,5,1,1,1370.0131390182955
1,38,2,3,1,1,906.5874841884425
1,36,1,3,1,1,716.9274596612462
1,52,4,5,1,1,1686.3069948785987
2,66,4,5,1,1,1471.8969664949254
2,25,2,2,1,1,414.68654552185853
2,35,3,3,1,1,815.0860071576222
1,53,3,1,1,1,776.6524619751343
1,33,3,2,1,1,889.0213070373003
2,27,5,2,1,1,969.6136773825333
1,28,5,2,1,1,1236.7222372196356
2,22,1,3,1,1,404.14683923117195
1,67,1,3,1,1,825.8377579983332
2,32,1,4,1,1,621.9127472001965
1,52,1,2,1,1,590.5056728781658
1,52,5,1,2,1,722.6693147811084
2,36,1,2,1,1,270.6985815876342
2,76,1,5,1,1,959.128659796994
2,20,2,2,1,1,397.1203683707155
2,58,3,3,2,1,480.15340295560463
2,60,1,3,1,1,537.6497855798593
2,50,2,3,2,1,269.4139658470365
2,41,2,4,1,1,836.1654197389931
1,73,4,2,1,1,1212.1842779131844
1,70,1,5,2,1,785.9075525252201
2,33,1,4,1,1,625.4259826304251
1,50,4,5,1,1,1679.2805240181415
2,27,2,5,1,1,969.6136773825309
1,21,3,4,1,1,1212.1295892080338
2,33,5,5,1,1,1538.5937509641203
2,31,5,3,1,1,1166.3001727701862
2,33,5,1,1,1,808.0595362971666
1,25,5,1,2,1,627.8119581649357
2,43,5,1,2,1,427.45487150217707
2,30,4,2,1,1,797.51983000648
2,35,1,5,2,1,399.34898806034505
1,32,4,3,1,1,1250.7751789405493
1,23,2,1,1,1,488.62184540153663
1,67,4,4,1,1,1556.3719726652894
1,86,5,2,2,1,1024.7528730756196
1,27,2,2,1,1,685.3083407891894
2,38,4,5,1,1,1373.5263744485242
2,42,2,5,1,1,1022.3122088359602
1,35,5,2,1,1,1261.314885231236
2,51,2,4,2,1,455.5607549440035
2,25,1,4,2,1,181.58308009132043
2,60,1,5,1,1,902.9168929133361
2,52,2,2,1,1,509.5439021380312
1,40,4,1,1,1,913.6139550489014
1,31,2,4,1,1,1064.6283898435809
2,22,4,3,1,1,952.0475002313894
1,52,5,1,1,1,1138.406333878384
1,37,1,2,1,1,537.8071414247365
1,58,2,4,1,1,1159.4857464597535
2,38,3,1,1,1,460.35860611483133
2,22,2,1,1,1,221.51328556443428
1,33,3,4,2,1,838.5513952735014
1,21,2,2,1,1,664.2289282078178
1,52,2,3,1,1,955.7727802116432
2,62,4,5,2,1,1042.107005676735
1,68,2,3,1,1,1011.9845470953011
1,41,5,1,1,1,1099.7607441458692
1,72,5,1,1,1,1208.6710424829562
1,62,4,5,1,1,1721.4393491808846
1,30,4,4,1,1,1426.3822617468304
2,37,3,1,1,1,456.8453706846027
2,27,4,4,1,1,1152.2472310492708
1,25,5,3,2,1,993.0790654984123
2,26,3,5,1,1,1148.7339956190417
1,52,5,2,1,1,1321.0398875451224
2,33,4,5,1,1,1355.960197297381
1,57,3,3,1,1,1155.9725110295253
2,32,3,4,1,1,987.1798545336748
1,41,5,3,2,1,1049.2908323820702
1,32,2,1,1,1,520.2409642735943
1,21,1,3,1,1,664.228928207817
2,23,2,3,1,1,590.2936283281397
1,20,4,5,1,1,1573.883461111283
1,41,1,1,1,1,369.22652947891254
1,31,2,1,1,1,516.7277288433656
1,27,5,5,1,1,1781.1096627896222
2,31,2,2,1,1,435.7659581032302
1,27,5,1,2,1,634.838429025393
2,42,5,5,1,1,1570.2128698361776
1,35,4,1,1,1,896.0477778977584
2,68,4,3,1,1,1113.6563300219057
1,35,4,2,1,1,1078.6813315644968
1,36,5,4,1,1,1630.0952279949415
1,43,5,5,1,1,1837.32142967328
1,30,4,5,1,1,1609.0158154135688
1,33,1,1,1,1,341.1206460370836
2,36,4,3,1,1,1001.23279625459
1,67,4,4,1,1,1556.3719726652894
1,70,3,4,1,1,1384.278125289236
1,23,5,2,1,1,1219.1560600684925
2,62,4,4,2,1,859.4734520099967
2,35,3,3,1,1,815.0860071576222
2,30,2,2,1,1,432.25272267300164
2,35,1,3,1,1,449.81889982414395
2,26,4,3,1,1,966.1004419523039
1,20,5,2,1,1,1208.6163537778066
1,53,2,5,2,1,908.8161038780729
1,20,3,2,1,1,843.3492464443283
2,28,4,5,1,1,1338.3940201462378
1,32,5,5,1,1,1798.6758399407654
2,77,4,5,1,1,1510.5425562274404
1,25,4,2,1,1,1043.5489772622104
2,33,2,5,1,1,990.6930899639027
1,21,1,2,1,1,481.5953745410786
2,33,5,2,1,1,990.693089963905
1,53,2,4,1,1,1141.9195693086103
2,62,4,5,2,1,1042.107005676735
2,38,5,3,1,1,1190.8928207817867
2,21,4,1,1,1,583.267157467684
1,42,3,2,1,1,920.6404259093579
2,42,1,1,1,1,109.14444050226746
1,37,4,4,1,1,1450.9749097584308
1,32,2,3,1,1,885.508071607071
2,32,4,1,1,1,621.9127472001989
1,30,5,4,1,1,1609.0158154135697
1,23,5,4,1,1,1584.4231674019693
1,33,5,3,1,1,1436.9219680375172
1,26,1,2,2,1,83.42453259494596
1,40,3,3,1,1,1096.247508715639
1,38,1,1,1,1,358.68682318822675
1,32,5,2,1,1,1250.7751789405502
1,53,4,1,1,1,959.2860156418734
1,56,3,5,1,1,1517.7263829327735
1,37,2,5,1,1,1268.341356091691
1,28,2,1,1,1,506.18802255267974
1,58,2,5,1,1,1342.119300126492
2,58,2,4,1,1,895.8904220528797
1,43,2,1,1,1,558.886554006109
2,77,2,4,1,1,962.6418952272232
1,21,5,5,1,1,1760.0302502082504
1,27,5,3,1,1,1415.8425554561454
1,43,1,5,1,1,1106.7872150063233
1,37,1,1,1,1,355.1735877579981
2,31,2,3,1,1,618.3995117699685
2,23,3,4,1,1,955.5607356616172
1,43,3,2,1,1,924.1536613395865
1,51,5,4,1,1,1682.7937594483706
2,25,3,5,1,1,1145.2207601888128
2,25,2,3,1,1,597.3200991885969
2,36,1,4,1,1,635.9656889211109
2,32,3,5,1,1,1169.813408200413
2,63,3,4,2,1,680.3531337734861
1,41,2,3,2,1,501.3901713818527
1,37,3,2,1,1,903.0742487582148
1,30,4,2,1,1,1061.1151544133536
1,38,1,4,2,1,490.85046509116614
2,27,1,1,1,1,56.445909048838246
2,41,2,4,1,1,836.1654197389931
1,41,3,2,1,1,917.1271904791292
1,55,1,4,1,1,966.3124865023283
1,75,2,4,1,1,1219.2107487736398
1,35,1,3,2,1,297.67720513374195
1,35,2,4,1,1,1078.6813315644954
2,36,4,2,1,1,818.5992425878517
1,27,2,3,1,1,867.9418944559278
2,72,2,3,2,1,346.7051453120662
1,28,3,1,1,1,688.821576219419
2,28,5,5,1,1,1521.0275738129772
1,58,4,3,1,1,1342.1193001264933
1,23,5,1,1,1,1036.522506401754
2,31,4,5,1,1,1348.9337264369237
1,31,1,4,1,1,881.9948361768415
1,37,4,3,1,1,1268.3413560916924
2,33,2,5,1,1,990.6930899639027
2,73,2,3,1,1,765.9553998395705
2,23,5,4,1,1,1320.8278429950956
2,58,5,2,1,1,1078.5239757196205
1,32,3,5,1,1,1433.4087326072868
1,20,3,4,2,1,792.8793346805294
2,35,3,5,1,1,1180.353114491099
2,43,2,4,1,1,843.1918905994504
1,35,1,3,1,1,713.4142242310177
2,72,4,3,1,1,1127.7092717428202
1,43,3,4,2,1,873.6837495757875
1,31,1,1,1,1,334.09417517662644
1,38,5,4,1,1,1637.1216988553988
2,72,1,4,1,1,762.4421644093411
2,68,4,4,2,1,880.5528645913685
2,28,4,4,1,1,1155.7604664794994
1,27,4,3,1,1,1233.209001789406
2,25,5,5,2,1,1094.7508484250154
2,56,2,5,1,1,1071.497504859161
2,32,2,4,1,1,804.5463008669357
1,65,1,5,1,1,1184.0783944713526
1,32,3,2,2,1,469.77105250979594
1,67,2,1,2,1,227.4671852343199
2,51,4,1,1,1,688.6642203745425
1,55,1,3,1,1,783.6789328355899
2,31,5,1,1,1,801.0330654367094
1,33,3,4,1,1,1254.288414370777
1,65,4,5,1,1,1731.9790554715705
1,37,3,1,2,1,304.7036759942007
1,73,3,5,1,1,1577.4513852466603
2,33,2,5,1,1,990.6930899639027
2,72,5,5,1,1,1675.609932743036
1,75,5,3,1,1,1584.477856107119
1,31,1,1,1,1,334.09417517662644
2,26,5,3,2,1,732.9969765217672
1,40,4,5,2,1,1228.4111506185793
1,25,2,3,2,1,445.1784044981948
1,56,4,5,1,1,1700.3599365995128
2,38,4,4,1,1,1190.8928207817858
2,58,1,3,1,1,530.6233147194021
1,38,1,4,2,1,490.85046509116614
1,25,5,5,1,1,1774.083191929165
1,38,2,4,1,1,1089.2210378551808
1,33,2,5,1,1,1254.2884143707765
1,36,3,1,1,1,716.9274596612478
2,30,2,1,1,1,249.61916900626323
1,50,4,1,1,1,948.7463093511876
2,27,5,1,2,1,371.2431046185193
2,51,2,3,1,1,688.6642203745408
1,60,1,5,2,1,750.775198222934
1,38,5,5,1,1,1819.7552525221367
2,63,3,5,1,1,1278.7237065375002
2,55,5,4,1,1,1433.2513767624114
1,71,2,5,2,1,972.0543416221881
2,38,1,3,2,1,44.62158701755402
1,43,2,5,1,1,1289.4207686730624
2,68,3,5,1,1,1296.2898836886434
2,32,5,4,1,1,1352.4469618671533
1,22,1,1,1,1,302.47505630456885
2,22,5,2,1,1,952.0475002313902
2,52,2,3,2,1,276.44043670749375
2,32,4,2,1,1,804.5463008669373
1,38,1,2,1,2,541.320376854965
2,41,5,1,1,1,836.1654197389955
1,58,1,3,1,1,794.2186391262758
1,60,1,2,1,1,618.6115563199946
2,28,1,4,1,1,607.859805479282
1,56,3,4,1,1,1335.092829266035
2,38,2,1,1,1,277.7250524480922
1,68,4,1,2,1,596.247527998027
2,61,5,3,1,1,1271.6972356770448
2,33,1,4,1,1,625.4259826304251
1,38,5,2,1,1,1271.854591521922
1,40,5,2,1,1,1278.8810623823792
1,35,2,1,1,1,530.78067056428
1,30,3,1,1,1,695.8480470798761
1,22,2,5,1,1,1215.6428246382616
2,26,2,2,1,1,418.19978095208717
2,56,3,2,1,1,706.2303975256848
1,28,1,5,1,1,1054.088683552894
1,25,5,4,2,1,1175.7126191651507
2,28,5,2,1,1,973.1269128127619
1,32,4,3,1,1,1250.7751789405493
2,63,1,3,1,1,548.1894918705451
1,35,3,2,1,1,896.0477778977576
2,21,2,1,1,1,218.0000501342057
1,30,1,3,1,1,695.8480470798745
2,88,5,5,2,1,1316.0846805294182
2,41,5,2,1,1,1018.7989734057339
2,33,2,3,1,1,625.4259826304258
2,27,5,3,1,1,1152.2472310492717
2,27,4,1,2,1,188.60955095178002
1,41,3,4,1,1,1282.394297812606
1,41,1,5,1,1,1099.760744145866
2,33,3,4,1,1,990.6930899639034
1,38,2,1,1,1,541.3203768549658
2,33,1,4,1,1,625.4259826304251
1,27,3,2,1,1,867.9418944559286
2,21,5,4,1,1,1313.8013721346383
1,27,2,1,1,1,502.6747871224511
1,35,5,4,1,1,1626.581992564713
2,88,5,1,1,1,1001.2874849597405
1,32,4,5,1,1,1616.042286274026
1,21,3,2,1,1,846.8624818745569
1,32,5,4,1,1,1616.042286274027
1,61,3,3,1,1,1170.0254527504399
2,32,5,5,1,1,1535.0805155338917
1,52,5,5,1,1,1868.9405485453376
1,22,1,2,1,1,485.10860997130726
2,57,2,1,1,1,344.4765256224359
2,25,2,5,1,1,962.5872065220736
2,35,4,2,1,1,815.086007157623
1,51,4,3,1,1,1317.5266521148928
1,36,5,5,1,1,1812.72878166168
2,25,5,5,1,1,1510.4878675222913
1,26,4,3,2,1,813.9587472619019
2,70,2,3,1,1,755.4156935488846
2,27,3,1,1,1,421.71301638231654
1,86,2,5,1,1,1440.4898921728932
2,36,3,2,1,1,635.9656889211125
2,37,3,2,1,1,639.4789243513411
1,60,4,2,1,1,1166.5122173202121
2,38,3,4,1,1,1008.2592671150464
2,28,3,2,1,1,607.8598054792835
1,31,1,5,1,1,1064.62838984358
2,36,2,2,2,1,37.59511615709761
2,31,4,4,1,1,1166.3001727701853
1,31,3,3,1,1,1064.6283898435813
1,50,2,1,1,1,583.4792020177092
1,31,2,5,1,1,1247.2619435103193
1,26,5,5,1,1,1777.5964273593936
2,35,2,3,2,1,216.71543439360738
2,32,1,2,2,1,-159.09137923055596
1,53,3,2,2,1,543.5489965445969
1,28,3,1,2,1,273.0845571221432
2,31,3,1,1,1,435.765958103231
1,82,2,3,1,1,1061.1698431185018
1,37,3,4,1,1,1268.3413560916915
1,22,1,5,1,1,1033.0092709715225
2,62,3,5,1,1,1275.2104711072716
1,38,2,3,1,1,906.5874841884425
1,37,5,5,1,1,1816.2420170919086
2,43,3,1,1,1,477.9247832659744
2,75,4,2,2,1,539.878405269492
2,51,3,4,1,1,1053.9313277080184
1,80,5,5,1,1,1967.3111405917389
1,61,1,2,1,1,622.1247917502233
1,30,3,1,1,1,695.8480470798761
1,43,2,1,1,1,558.886554006109
2,33,4,1,1,1,625.4259826304274
2,60,2,1,1,1,355.01623191312166
1,43,1,5,1,1,1106.7872150063233
2,38,3,4,1,1,1008.2592671150464
2,23,5,5,1,1,1503.461396661834
2,33,2,5,1,1,990.6930899639027
2,37,4,3,2,1,589.0090125875429
1,55,3,1,1,1,783.6789328355915
1,37,2,2,1,1,720.4406950914757
1,36,1,1,1,1,351.6603523277695
2,50,4,1,1,1,685.1509849443139
1,66,1,2,1,1,639.6909689013663
2,78,2,2,1,1,600.8880233239752
1,60,1,3,1,1,801.245109986733
1,43,4,2,1,1,1106.7872150063258
2,37,1,4,1,1,639.4789243513395
1,26,2,3,1,1,864.4286590256992
2,68,2,1,1,1,383.1221153549506
1,72,5,4,1,1,1756.5717034831714
2,28,2,3,1,1,607.8598054792828
1,38,3,2,1,1,906.5874841884435
1,41,1,5,1,1,1099.760744145866
2,85,4,1,2,1,392.37720590503966
1,40,4,4,1,1,1461.5146160491167
2,23,1,3,1,1,407.6600746614005
1,38,2,4,2,1,673.4840187579052
2,28,1,5,1,1,790.4933591460205
2,55,1,2,1,1,337.45005476197787
2,35,3,1,1,1,449.81889982414543
1,35,5,3,1,1,1443.9484388979745
1,71,5,5,1,1,1935.6920217196812
1,26,5,2,1,1,1229.6957663591784
2,67,2,5,1,1,1110.1430945916754
2,68,5,3,2,1,880.5528645913691
1,41,3,2,1,1,917.1271904791292
2,80,2,5,1,1,1155.8151551846477
1,53,1,3,2,1,360.915442877857
2,23,5,2,1,1,955.5607356616189
1,21,1,4,1,1,846.8624818745554
1,38,2,3,2,1,490.8504650911668
1,41,1,3,1,1,734.4936368123892
2,33,3,2,1,1,625.4259826304267
1,38,2,4,1,1,1089.2210378551808
2,88,4,2,2,1,585.550465862464
1,37,5,1,1,1,1085.707802424955
2,70,3,3,1,1,938.0492472156237
1,38,3,3,1,1,1089.2210378551817
1,41,5,2,2,1,866.657278715332
1,31,5,4,1,1,1612.5290508437984
2,26,4,4,1,1,1148.7339956190422
2,38,1,5,1,1,825.6257134483064
2,35,2,1,1,1,267.1853461574063
2,70,4,1,1,1,755.4156935488862
2,50,5,5,2,1,1182.581734180731
2,40,4,2,1,1,832.6521843087661
2,62,1,4,1,1,727.3098101070549
2,25,2,5,1,1,962.5872065220736
2,41,2,2,1,1,470.8983124055164
2,28,4,2,1,1,790.4933591460227
1,26,5,3,2,1,996.592300928641
2,28,2,2,1,1,425.2262518125444
2,78,1,4,1,1,783.5215769907128
2,53,2,5,2,1,645.2207794711992
1,31,1,5,2,1,648.8913707463042
2,51,2,2,2,1,90.29364761052688
2,57,4,2,1,1,892.3771866226525
2,57,1,4,2,1,294.0066138586361
1,33,2,3,1,1,889.0213070372996
2,33,3,4,1,1,990.6930899639034
2,25,2,5,1,1,962.5872065220736
1,42,3,5,1,1,1468.541086909573
1,30,2,5,1,1,1243.7487080800906
2,36,2,1,1,1,270.6985815876349
2,50,3,1,1,1,502.5174312775747
1,27,4,5,1,1,1598.476109122883
1,35,2,3,1,1,896.0477778977569
1,37,4,5,1,1,1633.6084634251692
2,40,5,3,1,1,1197.919291642244
2,26,4,3,1,1,966.1004419523039
1,41,2,5,2,1,866.6572787153295
1,52,5,5,1,1,1868.9405485453376
2,31,1,3,1,1,435.7659581032294
1,23,1,2,1,1,488.6218454015359
1,38,1,5,1,1,1089.2210378551802
2,66,2,3,1,1,741.3627518279701
2,31,5,2,1,1,983.6666191034477
2,35,2,1,1,1,267.1853461574063
2,25,3,4,1,1,962.5872065220744
1,37,4,5,1,1,1633.6084634251692
2,52,4,5,1,1,1422.711670471725
1,23,1,1,1,1,305.9882917347975
2,31,4,1,1,1,618.3995117699702
2,25,1,3,1,1,414.68654552185774
1,30,3,3,1,1,1061.1151544133527
1,20,2,4,1,1,1025.982800111066
2,26,1,2,1,1,235.56622728534802
2,43,3,3,1,1,843.1918905994511
1,31,5,3,1,1,1429.89549717706
1,35,2,4,1,1,1078.6813315644954
1,30,5,4,1,1,1609.0158154135697
1,60,3,4,1,1,1349.1457709869496
1,40,1,3,1,1,730.9804013821607
1,32,3,4,1,1,1250.7751789405484
2,26,5,2,1,1,966.1004419523048
1,28,3,2,2,1,455.7181107888815
2,57,3,5,1,1,1257.6442939561284
2,31,5,5,2,1,1115.8302610063872
1,40,2,1,1,1,548.3468477154231
1,21,4,4,1,1,1394.7631428747732
2,37,2,2,2,1,41.10835158732624
1,40,4,4,1,1,1461.5146160491167
2,60,4,1,1,1,720.2833392466
1,37,1,3,1,1,720.4406950914748
2,26,3,3,1,1,783.4668882855647
1,43,3,5,2,1,1056.317303242526
1,30,2,5,1,1,1243.7487080800906
1,21,2,2,2,1,248.4919091105421
1,36,4,5,1,1,1630.0952279949406
1,36,3,3,1,1,1082.1945669947245
1,87,1,5,2,1,845.6325548391067
